geolocation_zip_code_prefix,lat,lng,state,city
2244,-23.48841319233656,-46.605302580904834,SP,sao paulo
2245,-23.48514561532687,-46.60625548355358,SP,sao paulo
2246,-23.48836053830283,-46.60200264286745,SP,sao paulo
2247,-23.485788041909515,-46.6009222605459,SP,sao paulo
2248,-23.483003342682032,-46.59993396003806,SP,sao paulo
2249,-23.488544231201985,-46.59715265612552,SP,sao paulo
2250,-23.48664048542905,-46.59554132653355,SP,sao paulo
2251,-23.47865381848347,-46.58874372300767,SP,sao paulo
2252,-23.478723869553917,-46.58823999999999,SP,sao paulo
2253,-23.479020649460438,-46.59546660727678,SP,sao paulo
2254,-23.481249599919757,-46.59321373175024,SP,sao paulo
2255,-23.47664386372554,-46.59206798626578,SP,sao paulo
2256,-23.4754224723873,-46.587293460038055,SP,sao paulo
2257,-23.472938598389987,-46.58348354176032,SP,sao paulo
2258,-23.476446556203285,-46.582155127535685,SP,sao paulo
2259,-23.47170142914206,-46.581458523420906,SP,sao paulo
2260,-23.469302576551907,-46.58055940121916,SP,sao paulo
2261,-23.467961586450706,-46.57785809229264,SP,sao paulo
2262,-23.465346286427376,-46.57498702914191,SP,sao paulo
2263,-23.46358565487045,-46.57511164355992,SP,sao paulo
2264,-23.46247742353855,-46.57672674216626,SP,sao paulo
2265,-23.475049354434717,-46.59203962461768,SP,sao paulo
2266,-23.47767972300769,-46.59880224424372,SP,sao paulo
2267,-23.478949561198,-46.6011719321369,SP,sao paulo
2268,-23.46913690980433,-46.59426446350052,SP,sao paulo
2269,-23.472523335694483,-46.59604135401473,SP,sao paulo
2270,-23.472793571469776,-46.59260139647412,SP,sao paulo
2271,-23.46964091576261,-46.59041762891686,SP,sao paulo
2272,-23.46921853933009,-46.58657293393443,SP,sao paulo
2273,-23.46356067886859,-46.58574627053405,SP,sao paulo
2274,-23.467733926399866,-46.58688539807545,SP,sao paulo
2275,-23.465298390035287,-46.58997432471589,SP,sao paulo
2276,-23.460435484510118,-46.584478621915466,SP,sao paulo
2277,-23.463956660659832,-46.581812767103735,SP,sao paulo
2278,-23.46171889869582,-46.58021424326277,SP,sao paulo
2279,-23.46154956480468,-46.5737805,SP,sao paulo
2280,-23.455997614065545,-46.57542242097061,SP,sao paulo
2281,-23.452379298084143,-46.57435094932181,SP,sao paulo
2282,-23.443303500000003,-46.56802725,SP,sao paulo
2284,-23.46970319641185,-46.56868272083551,SP,sao paulo
2286,-23.40858677491484,-46.57960324340701,SP,sao paulo
2288,-23.432886000000003,-46.57106152153627,SP,sao paulo
2289,-23.418896459057105,-46.58266939924407,SP,sao paulo
2290,-23.54329484225016,-46.63074319149357,SP,sao paulo
2301,-23.48834327699232,-46.61511256549717,SP,sao paulo
2302,-23.486165301424297,-46.61410660283337,SP,sao paulo
2303,-23.48192297668648,-46.61089104094289,SP,sao paulo
2304,-23.480643713716844,-46.606001112686805,SP,sao paulo
2305,-23.480318713083765,-46.60690160739265,SP,sao paulo
2306,-23.46621393228113,-46.6034543346992,SP,sao paulo
2307,-23.481197643906178,-46.60777485908012,SP,sao paulo
2308,-23.47733705245543,-46.60461410713256,SP,sao paulo
2309,-23.47590536081135,-46.604512052599645,SP,sao paulo
2310,-23.473052978908186,-46.60034358604072,SP,sao paulo
2311,-23.469019590758265,-46.60164030391252,SP,sao paulo
2312,-23.46575325944889,-46.59957726061802,SP,sao paulo
2313,-23.46379985680064,-46.60051068588781,SP,sao paulo
2314,-23.461525152374612,-46.5991642157702,SP,sao paulo
2315,-23.45973975797796,-46.60090959616827,SP,sao paulo
2316,-23.4622595903399,-46.594256181372295,SP,sao paulo
2317,-23.457938427145237,-46.59264167638062,SP,sao paulo
2318,-23.451154239252077,-46.59089295767212,SP,sao paulo
2319,-23.4500565858965,-46.59244298473654,SP,sao paulo
2320,-23.450746610046743,-46.59817363780368,SP,sao paulo
2321,-23.44749245462893,-46.58919046640291,SP,sao paulo
2322,-23.445137635163608,-46.59323281626177,SP,sao paulo
2323,-23.440297106858424,-46.581704744308766,SP,sao paulo
2324,-23.44564326340232,-46.58667151803339,SP,sao paulo
2325,-23.45435884762537,-46.5850697356283,SP,sao paulo
2326,-23.44711129096593,-46.576656491927515,SP,sao paulo
2327,-23.44397153973304,-46.57514975045754,SP,sao paulo
2328,-23.521294655562947,-46.57631833599301,SP,sao paulo
2329,-23.44798209276776,-46.57912990320224,SP,sao paulo
2330,-23.486412294375963,-46.61721101212633,SP,sao paulo
2331,-23.48295306136297,-46.6135298414532,SP,sao paulo
2332,-23.48470069781425,-46.622192442466655,SP,sao paulo
2333,-23.483501478643703,-46.622527827513466,SP,sao paulo
2334,-23.483867305921667,-46.61969869664368,SP,sao paulo
2335,-23.483408224764908,-46.61720715767613,SP,sao paulo
2336,-23.48162735997463,-46.61653928504239,SP,sao paulo
2337,-23.4791514111893,-46.6130076500087,SP,sao paulo
2338,-23.475270792399986,-46.61808454065444,SP,sao paulo
2339,-23.477801961148906,-46.61423834525944,SP,sao paulo
2340,-23.461348505135884,-46.616022620950105,SP,sao paulo
2341,-23.469038932726072,-46.61551929892087,SP,sao paulo
2342,-23.47398008950318,-46.61060891652722,SP,sao paulo
2343,-23.468727090210002,-46.60551413308614,SP,sao paulo
2344,-23.469352858874245,-46.61006610643329,SP,sao paulo
2345,-23.46862347727612,-46.6163016434943,SP,sao paulo
2346,-23.472004872323875,-46.60844051151254,SP,sao paulo
2347,-23.462485617260107,-46.60822697452102,SP,sao paulo
2348,-23.46039493505109,-46.61244257271052,SP,sao paulo
2349,-23.45918983596862,-46.60381299937963,SP,sao paulo
2350,-23.45787959727913,-46.602366377287325,SP,sao paulo
2351,-23.455448837609023,-46.59975294612414,SP,sao paulo
2352,-23.454682134889474,-46.596429298313964,SP,sao paulo
2353,-23.452748843181976,-46.605522022621045,SP,sao paulo
2354,-23.454815992786635,-46.604084668330565,SP,sao paulo
2355,-23.454607547319533,-46.61162124118531,SP,sao paulo
2356,-23.45138647960067,-46.61164467024847,SP,sao paulo
2357,-23.44686467583237,-46.61444099125743,SP,sao paulo
2358,-23.44843717635322,-46.60868152553522,SP,sao paulo
2359,-23.44565748972094,-46.61972975215229,SP,sao paulo
2360,-23.436932665071616,-46.578029947038885,SP,sao paulo
2361,-23.436532258377618,-46.58190737183128,SP,sao paulo
2362,-23.434790639031952,-46.571647500000005,SP,sao paulo
2363,-23.432468208475303,-46.57647459828163,SP,sao paulo
2364,-23.434343169012326,-46.581090059760086,SP,sao paulo
2365,-23.433704701885496,-46.58489999999999,SP,sao paulo
2366,-23.439484341104503,-46.59159597890817,SP,sao paulo
2367,-23.42071181820934,-46.59001220982171,SP,sao paulo
2368,-23.40246070567879,-46.57923693188998,SP,sao paulo
2370,-23.463158668330557,-46.62114362378098,SP,sao paulo
2371,-23.458981473772283,-46.61859465944376,SP,sao paulo
2372,-23.45973268964888,-46.62452278282069,SP,sao paulo
2373,-23.45523909797162,-46.61729716528646,SP,sao paulo
2374,-23.455717506939237,-46.62057718089615,SP,sao paulo
2375,-23.453937576461435,-46.62483293186277,SP,sao paulo
2376,-23.457830647238737,-46.628224381210686,SP,sao paulo
2377,-23.456584210240063,-46.63195211311054,SP,sao paulo
2378,-23.452568810995984,-46.62940309888339,SP,sao paulo
2401,-23.49364414071786,-46.62617257661918,SP,sao paulo
2402,-23.487407382451423,-46.62658904856028,SP,sao paulo
2403,-23.493689790178287,-46.62826754746376,SP,sao paulo
2404,-23.491463521784304,-46.6288605,SP,sao paulo
2405,-23.49026363140068,-46.63322417485143,SP,sao paulo
2406,-23.48799769415712,-46.630488719401,SP,sao paulo
2407,-23.48535959449485,-46.624283978908174,SP,sao paulo
2408,-23.482943033072694,-46.627521310361274,SP,sao paulo
2409,-23.47924069386577,-46.62555937795024,SP,sao paulo
2410,-23.475841994171617,-46.6233523477696,SP,sao paulo
2411,-23.47416101610016,-46.62516585290548,SP,sao paulo
2413,-23.486135968462158,-46.64040972209432,SP,sao paulo
2415,-23.471096235143307,-46.63097740161001,SP,sao paulo
2416,-23.478976885654085,-46.6270734970858,SP,sao paulo
2417,-23.47774497584976,-46.63043288051818,SP,sao paulo
2418,-23.47037633946894,-46.62881197029413,SP,sao paulo
2419,-23.477206354559883,-46.6400967485429,SP,sao paulo
2420,-23.473127074383964,-46.63734175243804,SP,sao paulo
2421,-23.473542180261447,-46.63169094754457,SP,sao paulo
2422,-23.47079222925442,-46.63750338634656,SP,sao paulo
2423,-23.46801349723004,-46.633554728691834,SP,sao paulo
2430,-23.482295622540228,-46.647257882739886,SP,sao paulo
2431,-23.487157267557254,-46.636450606440064,SP,sao paulo
2432,-23.485840866440782,-46.63530509945437,SP,sao paulo
2433,-23.481898176524865,-46.63624845281035,SP,sao paulo
2434,-23.483300997673965,-46.63954951956261,SP,sao paulo
2435,-23.48018497085809,-46.64212652622771,SP,sao paulo
2436,-23.479927669167274,-46.636987635726186,SP,sao paulo
2440,-23.477968986635737,-46.64873563266778,SP,sao paulo
2441,-23.4730199023025,-46.64124863281201,SP,sao paulo
2442,-23.473126288270716,-46.6436752857349,SP,sao paulo
2443,-23.472852359700497,-46.64749129087078,SP,sao paulo
2450,-23.499172288649078,-46.63758926268022,SP,sao paulo
2451,-23.499067839038236,-46.64201796734461,SP,sao paulo
2452,-23.50122948542905,-46.644282319320205,SP,sao paulo
2460,-23.491140296699168,-46.63725496061621,SP,sao paulo
2461,-23.492479159587976,-46.639056231894486,SP,sao paulo
2462,-23.491977681855435,-46.64169701200301,SP,sao paulo
2463,-23.487909700050515,-46.6449940582838,SP,sao paulo
2464,-23.490161685815696,-46.650696732298506,SP,sao paulo
2465,-23.480616568678517,-46.65801149999999,SP,sao paulo
2466,-23.495238217746245,-46.64262322883605,SP,sao paulo
2467,-23.49132150693923,-46.64659062971762,SP,sao paulo
2468,-23.48808867860233,-46.64928473998495,SP,sao paulo
2469,-23.485482000000005,-46.643816048242265,SP,sao paulo
2470,-23.484857153773934,-46.64938031668012,SP,sao paulo
2471,-23.48160418373822,-46.65238418132882,SP,sao paulo
2472,-23.476243640313832,-46.655173304056746,SP,sao paulo
2473,-23.477742047319534,-46.651629287191994,SP,sao paulo
2474,-23.47747537330483,-46.65706214544971,SP,sao paulo
2475,-23.481059081597326,-46.64630746073055,SP,sao paulo
2478,-23.47745354954124,-46.65968328420568,SP,sao paulo
2479,-23.474879859798648,-46.656066297737894,SP,sao paulo
2501,-23.514912288431223,-46.66118358067858,SP,sao paulo
2508,-23.509848068295792,-46.66369014308379,SP,sao paulo
2510,-23.51370739463197,-46.65240436372554,SP,sao paulo
2511,-23.509961790178288,-46.65233489425243,SP,sao paulo
2512,-23.513901747157924,-46.65897270330084,SP,sao paulo
2513,-23.513987860118853,-46.655756486265766,SP,sao paulo
2514,-23.510698124069435,-46.65449774409951,SP,sao paulo
2515,-23.510186622540225,-46.65868439938831,SP,sao paulo
2516,-23.508354237578637,-46.65964676762937,SP,sao paulo
2517,-23.50741197169481,-46.66405252706442,SP,sao paulo
2518,-23.509848068295792,-46.66543259296563,SP,sao paulo
2519,-23.50233051501402,-46.65835292379554,SP,sao paulo
2520,-23.50284477308609,-46.65309249323402,SP,sao paulo
2521,-23.50392321954523,-46.66499887852776,SP,sao paulo
2522,-23.50375048016325,-46.659327624271455,SP,sao paulo
2523,-23.50541142576026,-46.65540039494491,SP,sao paulo
2524,-23.50251148737661,-46.65043286878932,SP,sao paulo
2525,-23.503032869828054,-46.64786106349182,SP,sao paulo
2526,-23.502866034003663,-46.647411585204,SP,sao paulo
2530,-23.500984159587976,-46.66086110505508,SP,sao paulo
2531,-23.501903940331207,-46.65286356841134,SP,sao paulo
2532,-23.500329925341898,-46.654473121847744,SP,sao paulo
2533,-23.496518975849764,-46.65612992867445,SP,sao paulo
2534,-23.496488916180965,-46.6532563171706,SP,sao paulo
2535,-23.49764613350449,-46.64891014738295,SP,sao paulo
2536,-23.49525947821568,-46.64773085483874,SP,sao paulo
2537,-23.490652862052105,-46.65345069983839,SP,sao paulo
2538,-23.49932434013789,-46.653861609354266,SP,sao paulo
2539,-23.494566970858095,-46.6585167336257,SP,sao paulo
2540,-23.48894645490217,-46.656027361503845,SP,sao paulo
2541,-23.48596884901036,-46.6554086611172,SP,sao paulo
2542,-23.486105397720426,-46.658780152428264,SP,sao paulo
2543,-23.483009074932227,-46.66091295198796,SP,sao paulo
2544,-23.48922197668648,-46.66064224952385,SP,sao paulo
2545,-23.493159387183297,-46.66218286317727,SP,sao paulo
2546,-23.503381023121882,-46.66731119600476,SP,sao paulo
2550,-23.50557035970241,-46.671490636871,SP,sao paulo
2551,-23.502867883432383,-46.66973731626178,SP,sao paulo
2552,-23.497251873160597,-46.663353,SP,sao paulo
2553,-23.499209493479125,-46.6659818746898,SP,sao paulo
2554,-23.49910683735359,-46.667537690951576,SP,sao paulo
2555,-23.494248503462448,-46.66654466833055,SP,sao paulo
2556,-23.497535194976628,-46.66925858308413,SP,sao paulo
2557,-23.498473989435023,-46.6725406902591,SP,sao paulo
2558,-23.495917117404343,-46.675084866639736,SP,sao paulo
2559,-23.49303026533556,-46.67374113197527,SP,sao paulo
2560,-23.494678055306217,-46.67132680549098,SP,sao paulo
2561,-23.492695451602017,-46.67506315751052,SP,sao paulo
2562,-23.48595257729816,-46.67394941548847,SP,sao paulo
2563,-23.490122851650412,-46.670811133301996,SP,sao paulo
2564,-23.487950388568272,-46.66898400874257,SP,sao paulo
2565,-23.4864404948641,-46.66821484401871,SP,sao paulo
2566,-23.48284339230663,-46.668973926799,SP,sao paulo
2567,-23.480672705972854,-46.66855500000001,SP,sao paulo
2577,-23.488182953372952,-46.678903941716186,SP,sao paulo
2598,-23.512857653067115,-46.67101189454088,SP,sao paulo
2610,-23.477099729800205,-46.66438407975521,SP,sao paulo
2611,-23.46658982202164,-46.63928171838316,SP,sao paulo
2612,-23.472187009435064,-46.66375191771018,SP,sao paulo
2613,-23.473583622540225,-46.66054275284208,SP,sao paulo
2614,-23.472695514570944,-46.656704760343885,SP,sao paulo
2615,-23.471635063055437,-46.65362206647812,SP,sao paulo
2616,-23.46802341465176,-46.65468131640599,SP,sao paulo
2617,-23.466401539269448,-46.65869529017828,SP,sao paulo
2618,-23.46753400916093,-46.65078299639332,SP,sao paulo
2630,-23.463790606440067,-46.64075055773556,SP,sao paulo
2631,-23.459145312655092,-46.646694903759595,SP,sao paulo
2632,-23.462966912574295,-46.64955084824575,SP,sao paulo
2633,-23.46085584124873,-46.651962577990645,SP,sao paulo
2634,-23.456904580068123,-46.64976420483004,SP,sao paulo
2635,-23.45677585567546,-46.644052707875865,SP,sao paulo
2636,-23.452346063889237,-46.64477243377583,SP,sao paulo
2637,-23.454826679987313,-46.6488019224277,SP,sao paulo
2643,-23.468098777136547,-46.65037805288812,SP,sao paulo
2649,-23.460631512349256,-46.66260774937961,SP,sao paulo
2650,-23.46200342242785,-46.656319592071114,SP,sao paulo
2651,-23.460777460730547,-46.65866610009533,SP,sao paulo
2652,-23.457297237578636,-46.656832022217,SP,sao paulo
2653,-23.45343176325808,-46.65837495198797,SP,são paulo
2670,-23.46640552039933,-46.66478384831786,SP,sao paulo
2671,-23.46806613442632,-46.66436133472787,SP,sao paulo
2672,-23.461156461148903,-46.66592659684416,SP,sao paulo
2673,-23.4660197389804,-46.66891419940569,SP,sao paulo
2674,-23.460492468492163,-46.66810763232154,SP,sao paulo
2675,-23.456417526646074,-46.670301248234736,SP,sao paulo
2676,-23.456500114345907,-46.67115467015038,SP,sao paulo
2677,-23.45432195150191,-46.6655361276208,SP,sao paulo
2678,-23.4546955202551,-46.66152655538597,SP,sao paulo
2679,-23.457105487506514,-46.66476559090994,SP,sao paulo
2680,-23.450797267557256,-46.673849425616034,SP,sao paulo
2701,-23.513118931758775,-46.67526619496137,SP,sao paulo
2710,-23.50751688121068,-46.67373228420568,SP,sao paulo
2712,-23.505066031363608,-46.67707049278663,SP,sao paulo
2713,-23.50663876311386,-46.68463484313602,SP,sao paulo
2714,-23.50659798084141,-46.68776641687344,SP,sao paulo
2715,-23.503988283383286,-46.67998932077694,SP,sao paulo
2716,-23.49289904870494,-46.68428496092227,SP,sao paulo
2717,-23.492321064549543,-46.685192018074005,SP,sao paulo
2720,-23.494205461877662,-46.67359346270272,SP,sao paulo
2721,-23.50013529892086,-46.67515803497028,SP,sao paulo
2722,-23.500925496537544,-46.67760031932018,SP,sao paulo
2723,-23.500015752986307,-46.67995344809283,SP,sao paulo
2724,-23.49728849125742,-46.68162942811186,SP,sao paulo
2725,-23.50025402775692,-46.68274113197528,SP,sao paulo
2726,-23.49949536663973,-46.6872110471753,SP,sao paulo
2727,-23.496813366639724,-46.68607209103238,SP,sao paulo
2728,-23.495815445467105,-46.68836539410818,SP,sao paulo
2729,-23.503223336112843,-46.69010864643864,SP,sao paulo
2730,-23.497960253678794,-46.69062821557797,SP,sao paulo
2731,-23.498768612632283,-46.69245723015536,SP,sao paulo
2732,-23.498476313347588,-46.69549342492354,SP,sao paulo
2733,-23.49504850790585,-46.695192750000004,SP,sao paulo
2734,-23.4909968731606,-46.69465562782034,SP,sao paulo
2735,-23.4927595434244,-46.69382278282069,SP,sao paulo
2736,-23.49015297890818,-46.69092062323272,SP,sao paulo
2737,-23.487484746695014,-46.690343203445074,SP,sao paulo
2738,-23.49159520118738,-46.6891120611259,SP,sao paulo
2739,-23.47871554010618,-46.682536740637055,SP,sao paulo
2750,-23.49348648362571,-46.679664792948245,SP,sao paulo
2751,-23.491037236886143,-46.68182116763805,SP,sao paulo
2752,-23.49438477047145,-46.68261162753189,SP,sao paulo
2753,-23.49043234688168,-46.6843557527281,SP,sao paulo
2754,-23.490307297173054,-46.67775813025945,SP,sao paulo
2755,-23.48789441077514,-46.67942677963238,SP,sao paulo
2756,-23.486227135174822,-46.67720140092804,SP,sao paulo
2757,-23.48629275437128,-46.68562474187781,SP,sao paulo
2758,-23.484526574554806,-46.684290339921546,SP,sao paulo
2759,-23.483231086590262,-46.68186103385942,SP,sao paulo
2760,-23.480786598389983,-46.68136249861011,SP,sao paulo
2762,-23.48257446517394,-46.67512936886143,SP,sao paulo
2763,-23.47858873172129,-46.675835355675446,SP,sao paulo
2764,-23.47988928600902,-46.67754217055224,SP,sao paulo
2765,-23.47672248542905,-46.67409687316061,SP,sao paulo
2801,-23.484855102241017,-46.70008892683782,SP,sao paulo
2802,-23.484015492642406,-46.69528157314321,SP,sao paulo
2803,-23.48685500805008,-46.69370045774423,SP,sao paulo
2804,-23.484018352761268,-46.69810605682614,SP,sao paulo
2805,-23.47891930793756,-46.69750484110452,SP,sao paulo
2806,-23.47391981848347,-46.69871385416514,SP,sao paulo
2807,-23.472105112014923,-46.700655736660984,SP,sao paulo
2808,-23.468459055095487,-46.702515939220355,SP,sao paulo
2809,-23.47182772134857,-46.704126491603674,SP,sao paulo
2810,-23.451054789889827,-46.71464736871719,SP,sao paulo
2811,-23.476003452451863,-46.70289101639184,SP,sao paulo
2812,-23.459614506287316,-46.71301732218282,SP,sao paulo
2813,-23.45122582043897,-46.71217253015298,SP,sao paulo
2814,-23.458223349606158,-46.70809432354725,SP,sao paulo
2815,-23.4447480313636,-46.71467286511052,SP,sao paulo
2816,-23.461486049963526,-46.70605249985577,SP,sao paulo
2817,-23.46331449708581,-46.7024012000404,SP,sao paulo
2820,-23.44878058673322,-46.71001393722807,SP,sao paulo
2829,-23.495057245628715,-46.70260060644006,SP,sao paulo
2831,-23.4784244074384,-46.69145192146108,SP,sao paulo
2832,-23.48116157479496,-46.69377776546982,SP,sao paulo
2833,-23.47804548542905,-46.6928732828207,SP,sao paulo
2834,-23.475976973628047,-46.69214385290549,SP,sao paulo
2835,-23.471181010271785,-46.69460279724741,SP,sao paulo
